"resource","time","server","queue","capacity","queue_size","system","limit","replication"
"c_r2b_emerg_1_nurse_3_t1",6125.2833398892,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t1",6125.2833398892,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t1",6169.48773336766,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t1",6169.48773336766,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t1",6169.48773336766,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t1",6169.48773336766,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t1",6169.48773336766,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t1",6169.48773336766,0,0,1,Inf,0,Inf,1
"b_r2b_hold_3_t1",6169.48773336766,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t3",6183.70772189088,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t3",6183.70772189088,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t3",6200.55980949352,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t3",6200.55980949352,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",6200.55980949352,1,0,1,Inf,1,Inf,1
"t_PMVAmb_1",6237.1539772522,0,0,1,Inf,0,Inf,1
"b_r2b_hold_4_t1",6237.1539772522,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t1",6237.1539772522,1,0,1,Inf,1,Inf,1
"b_r2b_hold_4_t1",6237.1539772522,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t1",6237.1539772522,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t1",6237.1539772522,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t1",6237.1539772522,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t1",6237.1539772522,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t1",6237.1539772522,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t3",6281.47824175889,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t3",6281.47824175889,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t1",6284.17389995194,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t1",6284.17389995194,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t1",6284.17389995194,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t1",6284.17389995194,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t1",6284.17389995194,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t1",6284.17389995194,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",6284.17389995194,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",6284.17389995194,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t1",6284.17389995194,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t1",6284.17389995194,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t1",6284.17389995194,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t3",6301.54635482265,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t3",6301.54635482265,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t3",6409.8796776603,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t3",6423.79064173071,0,0,1,Inf,0,Inf,1
"t_HX240M_1",6423.79064173071,1,0,1,Inf,1,Inf,1
"t_HX240M_1",6447.36211927976,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",6449.55013755321,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t1",6449.55013755321,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t1",6449.55013755321,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t1",6449.55013755321,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",6449.55013755321,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_1_t1",6449.55013755321,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_2_t1",6449.55013755321,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",6480,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t2",6480,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t2",6480,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t2",6480,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",6480,1,1,1,Inf,2,Inf,1
"c_r2eheavy_surg_2_anesthetist_1_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_2_surgeon_1_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_2_surgeon_2_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_1_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_2_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_3_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_2_nurse_4_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",6480,1,2,1,Inf,3,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_anesthetist_1_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_surgeon_1_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_surgeon_2_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_1_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_2_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_3_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_6_nurse_4_t1",6480,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_anesthetist_1_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t1",6480,0,0,0,Inf,0,Inf,1
"b_r2b_ot_1_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_anesthetist_1_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_surgeon_1_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_surgeon_2_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_1_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_2_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_3_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_1_nurse_4_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_anesthetist_1_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_surgeon_1_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_surgeon_2_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_1_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_2_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_3_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_3_nurse_4_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_anesthetist_1_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_surgeon_1_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_surgeon_2_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_1_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_2_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_3_t1",6480,0,0,0,Inf,0,Inf,1
"c_r2eheavy_surg_5_nurse_4_t1",6480,0,0,0,Inf,0,Inf,1
"b_r2eheavy_ot_2_t1",6480,1,2,0,Inf,3,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",6480,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",6480,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",6480,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",6480,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",6480,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",6480,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",6480,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t2",6480,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t2",6480,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t2",6480,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t1",6489.024583427,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",6489.024583427,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t1",6490.07157127926,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t1",6490.07157127926,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",6490.07157127926,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",6490.07157127926,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",6490.07157127926,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",6490.07157127926,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",6490.07157127926,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",6490.07157127926,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",6507.32650378661,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",6507.32650378661,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",6507.32650378661,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",6507.32650378661,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",6507.32650378661,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",6507.32650378661,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_1_t1",6507.32650378661,1,3,1,Inf,4,Inf,1
"c_r1_clinician_nurse_1_t1",6515.1062670489,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t1",6515.1062670489,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",6595.69247051369,1,1,1,Inf,2,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",6595.69247051369,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",6595.69247051369,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",6595.69247051369,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",6595.69247051369,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",6595.69247051369,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",6595.69247051369,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_1_t1",6595.69247051369,1,2,1,Inf,3,Inf,1
"b_r2eheavy_icu_1_t1",6595.69247051369,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",6595.69247051369,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",6595.69247051369,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",6595.69247051369,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",6595.69247051369,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",6595.69247051369,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",6595.69247051369,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",6595.69247051369,1,2,1,Inf,3,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",6596.68121922602,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t2",6596.68121922602,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t2",6596.68121922602,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t2",6596.68121922602,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",6596.68121922602,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t2",6596.68121922602,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_2_t2",6596.68121922602,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",6596.68121922602,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t2",6596.68121922602,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t2",6596.68121922602,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t2",6596.68121922602,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t2",6627.52858905412,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t2",6627.52858905412,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",6627.52858905412,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",6627.52858905412,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",6627.52858905412,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",6627.52858905412,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",6627.52858905412,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",6627.52858905412,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",6650.42828066688,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",6650.42828066688,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",6650.42828066688,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",6650.42828066688,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",6650.42828066688,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",6650.42828066688,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_1_t1",6650.42828066688,1,3,1,Inf,4,Inf,1
"c_r1_technician_medic_1_t3",6650.57657728996,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t3",6650.57657728996,1,0,1,Inf,1,Inf,1
"b_r2eheavy_icu_1_t1",6655.53767743097,0,0,1,Inf,0,Inf,1
"c_r1_clinician_nurse_1_t3",6666.5296654293,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t3",6666.5296654293,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",6666.5296654293,1,0,1,Inf,1,Inf,1
"t_PMVAmb_1",6689.29435599106,0,0,1,Inf,0,Inf,1
"b_r2b_hold_4_t1",6689.29435599106,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t1",6689.29435599106,1,0,1,Inf,1,Inf,1
"b_r2b_hold_4_t1",6689.29435599106,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t1",6689.29435599106,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t1",6689.29435599106,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t1",6689.29435599106,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t1",6689.29435599106,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t1",6689.29435599106,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t2",6711.25571320206,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t2",6711.25571320206,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t2",6734.93779849151,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t2",6734.93779849151,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",6734.93779849151,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",6745.52243055746,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t2",6745.52243055746,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t2",6745.52243055746,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t2",6745.52243055746,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",6745.52243055746,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_1_t2",6745.52243055746,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_2_t2",6745.52243055746,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t1",6754.5393852893,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t1",6754.5393852893,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t1",6754.5393852893,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t1",6754.5393852893,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t1",6754.5393852893,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t1",6754.5393852893,0,0,1,Inf,0,Inf,1
"b_r2b_hold_4_t1",6754.5393852893,1,0,1,Inf,1,Inf,1
"t_PMVAmb_1",6758.46639831479,0,0,1,Inf,0,Inf,1
"b_r2b_hold_5_t1",6758.46639831479,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t1",6758.46639831479,1,0,1,Inf,1,Inf,1
"b_r2b_hold_5_t1",6758.46639831479,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t1",6758.46639831479,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t1",6758.46639831479,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t1",6758.46639831479,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t1",6758.46639831479,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t1",6758.46639831479,1,0,1,Inf,1,Inf,1
"c_r2b_evac_1_medic_1_t2",6783.75944590997,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_2_t2",6783.75944590997,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",6783.75944590997,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",6783.75944590997,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",6783.75944590997,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",6783.75944590997,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",6783.75944590997,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",6783.75944590997,1,0,1,Inf,1,Inf,1
"c_r1_technician_medic_1_t1",6791.41649718443,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",6791.41649718443,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",6792.22043126793,1,1,1,Inf,2,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",6792.22043126793,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",6792.22043126793,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",6792.22043126793,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",6792.22043126793,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",6792.22043126793,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",6792.22043126793,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_2_t1",6792.22043126793,0,2,0,Inf,2,Inf,1
"b_r2eheavy_icu_1_t1",6792.22043126793,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",6792.22043126793,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",6792.22043126793,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",6792.22043126793,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",6792.22043126793,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",6792.22043126793,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",6792.22043126793,1,0,1,Inf,1,Inf,1
"c_r1_clinician_nurse_1_t1",6803.81904013168,0,0,1,Inf,0,Inf,1
"c_r1_technician_medic_1_t1",6803.81904013168,0,0,1,Inf,0,Inf,1
"t_PMVAmb_1",6803.81904013168,1,0,1,Inf,1,Inf,1
"c_r2eheavy_emerg_2_facem_1_t1",6813.7146683663,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_1_t1",6813.7146683663,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_2_t1",6813.7146683663,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_nurse_3_t1",6813.7146683663,0,0,1,Inf,0,Inf,1
"c_r2eheavy_emerg_2_medic_1_t1",6813.7146683663,0,0,1,Inf,0,Inf,1
"b_r2eheavy_resus_1_t1",6813.7146683663,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_2_t1",6813.7146683663,0,3,0,Inf,3,Inf,1
"c_r2b_emerg_1_facem_1_t1",6827.22825060463,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t1",6827.22825060463,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t1",6827.22825060463,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t1",6827.22825060463,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t1",6827.22825060463,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t1",6827.22825060463,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t1",6827.22825060463,0,1,0,Inf,1,Inf,1
"t_PMVAmb_1",6832.88262373962,0,0,1,Inf,0,Inf,1
"b_r2b_hold_1_t2",6832.88262373962,1,0,1,Inf,1,Inf,1
"b_r2b_resus_1_t2",6832.88262373962,1,0,1,Inf,1,Inf,1
"b_r2b_hold_1_t2",6832.88262373962,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_facem_1_t2",6832.88262373962,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_1_t2",6832.88262373962,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_2_t2",6832.88262373962,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_nurse_3_t2",6832.88262373962,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_medic_1_t2",6832.88262373962,1,0,1,Inf,1,Inf,1
"c_r2b_emerg_1_facem_1_t2",6896.54227941151,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_1_t2",6896.54227941151,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_2_t2",6896.54227941151,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_nurse_3_t2",6896.54227941151,0,0,1,Inf,0,Inf,1
"c_r2b_emerg_1_medic_1_t2",6896.54227941151,0,0,1,Inf,0,Inf,1
"b_r2b_resus_1_t2",6896.54227941151,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",6896.54227941151,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",6896.54227941151,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_1_t2",6896.54227941151,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_surgeon_2_t2",6896.54227941151,1,0,1,Inf,1,Inf,1
"c_r2b_surg_1_medic_1_t2",6896.54227941151,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",6991.11947352393,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",6991.11947352393,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",6991.11947352393,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",6991.11947352393,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",6991.11947352393,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",6991.11947352393,0,0,1,Inf,0,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",6991.11947352393,0,0,1,Inf,0,Inf,1
"b_r2eheavy_ot_3_t1",6991.11947352393,1,1,1,Inf,2,Inf,1
"b_r2eheavy_icu_3_t1",6991.11947352393,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_anesthetist_1_t1",6991.11947352393,1,1,1,Inf,2,Inf,1
"c_r2eheavy_surg_4_surgeon_1_t1",6991.11947352393,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_surgeon_2_t1",6991.11947352393,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_1_t1",6991.11947352393,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_2_t1",6991.11947352393,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_3_t1",6991.11947352393,1,0,1,Inf,1,Inf,1
"c_r2eheavy_surg_4_nurse_4_t1",6991.11947352393,1,0,1,Inf,1,Inf,1
"b_r2eheavy_icu_2_t1",7001.93307975398,0,0,1,Inf,0,Inf,1
"b_r2eheavy_icu_3_t1",7036.34137713064,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_anesthetist_1_t2",7042.71074044563,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_1_t2",7042.71074044563,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_surgeon_2_t2",7042.71074044563,0,0,1,Inf,0,Inf,1
"c_r2b_surg_1_medic_1_t2",7042.71074044563,0,0,1,Inf,0,Inf,1
"b_r2b_ot_1_t2",7042.71074044563,0,0,1,Inf,0,Inf,1
"c_r2b_evac_1_medic_1_t2",7042.71074044563,1,0,1,Inf,1,Inf,1
